% start	end	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay	stdDev	min	max	PduSize	stdDev	min	max
8.25	8.5	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
8.5	8.75	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
8.75	9	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
9	9.25	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
9.25	9.5	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
9.5	9.75	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
9.75	10	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
10	10.25	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
10.25	10.5	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
10.5	10.75	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
10.75	11	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
11	11.25	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
11.25	11.5	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
11.5	11.75	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
11.75	12	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
12	12.25	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
12.25	12.5	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
12.5	12.75	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
12.75	13	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
13	13.25	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
13.25	13.5	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
13.5	13.75	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
13.75	14	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
14	14.25	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
14.25	14.5	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
14.5	14.75	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
14.75	15	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
15	15.25	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
15.25	15.5	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
15.5	15.75	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
15.75	16	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
16	16.25	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
16.25	16.5	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
16.5	16.75	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
16.75	17	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
17	17.25	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
17.25	17.5	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
17.5	17.75	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
17.75	18	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
18	18.25	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
18.25	18.5	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
18.5	18.75	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
18.75	19	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
19	19.25	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
19.25	19.5	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
19.5	19.75	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
19.75	20	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
20	20.25	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
20.25	20.5	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
20.5	20.75	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
20.75	21	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
21	21.25	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
21.25	21.5	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
21.5	21.75	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
21.75	22	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
22	22.25	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
22.25	22.5	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
22.5	22.75	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
22.75	23	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
23	23.25	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
23.25	23.5	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
23.5	23.75	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
23.75	24	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
24	24.25	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
24.25	24.5	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
24.5	24.75	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
24.75	25	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
25	25.25	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
25.25	25.5	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
25.5	25.75	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
25.75	26	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
26	26.25	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
26.25	26.5	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
26.5	26.75	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
26.75	27	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
27	27.25	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
27.25	27.5	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
27.5	27.75	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
27.75	28	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
28	28.25	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
28.25	28.5	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
28.5	28.75	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
28.75	29	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
29	29.25	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
29.25	29.5	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
29.5	29.75	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
29.75	30	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
30	30.25	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
30.25	30.5	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
30.5	30.75	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
30.75	31	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
31	31.25	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
31.25	31.5	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
31.5	31.75	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
31.75	32	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
32	32.25	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
32.25	32.5	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
32.5	32.75	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
32.75	33	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
33	33.25	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
33.25	33.5	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
33.5	33.75	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
33.75	34	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
34	34.25	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
34.25	34.5	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
34.5	34.75	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
34.75	35	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
35	35.25	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
35.25	35.5	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
35.5	35.75	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
35.75	36	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
36	36.25	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
36.25	36.5	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
36.5	36.75	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
36.75	37	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
37	37.25	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
37.25	37.5	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
37.5	37.75	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
37.75	38	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
38	38.25	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
38.25	38.5	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
38.5	38.75	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
38.75	39	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
39	39.25	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
39.25	39.5	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
39.5	39.75	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
39.75	40	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
40	40.25	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
40.25	40.5	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
40.5	40.75	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
40.75	41	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
41	41.25	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
41.25	41.5	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
41.5	41.75	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
41.75	42	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
42	42.25	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
42.25	42.5	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
42.5	42.75	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
42.75	43	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
43	43.25	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
43.25	43.5	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
43.5	43.75	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
43.75	44	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
44	44.25	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
44.25	44.5	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
44.5	44.75	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
44.75	45	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
45	45.25	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
45.25	45.5	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
45.5	45.75	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
45.75	46	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
46	46.25	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
46.25	46.5	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
46.5	46.75	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
46.75	47	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
47	47.25	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
47.25	47.5	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
47.5	47.75	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
47.75	48	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
48	48.25	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
48.25	48.5	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
48.5	48.75	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
48.75	49	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
49	49.25	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
49.25	49.5	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
49.5	49.75	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
49.75	50	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
50	50.25	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
50.25	50.5	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
50.5	50.75	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
50.75	51	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
51	51.25	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
51.25	51.5	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
51.5	51.75	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
51.75	52	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
52	52.25	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
52.25	52.5	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
52.5	52.75	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
52.75	53	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
53	53.25	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
53.25	53.5	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
53.5	53.75	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
53.75	54	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
54	54.25	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
54.25	54.5	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
54.5	54.75	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
54.75	55	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
55	55.25	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
55.25	55.5	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
55.5	55.75	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
55.75	56	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
56	56.25	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
56.25	56.5	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
56.5	56.75	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
56.75	57	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
57	57.25	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
57.25	57.5	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
57.5	57.75	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
57.75	58	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
58	58.25	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
58.25	58.5	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
58.5	58.75	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
58.75	59	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
59	59.25	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
59.25	59.5	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
59.5	59.75	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
59.75	60	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
60	60.25	1	1	1	4	3	3162	3	3162	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
60.25	60.5	1	1	1	4	2	2108	2	2108	0.00399817	0	0.00399817	0.00399817	1054	0	1054	1054	
