% time	cellId	IMSI	RNTI	sinrLinear	componentCarrierId
0.284	1	1	4	-nan	0
0.324	1	1	4	-nan	0
0.364	1	1	4	-nan	0
0.404	1	1	4	-nan	0
0.444	1	1	4	-nan	0
0.484	1	1	4	-nan	0
0.524	1	1	4	-nan	0
0.564	1	1	4	-nan	0
0.604	1	1	4	-nan	0
0.644	1	1	4	-nan	0
0.684	1	1	4	-nan	0
0.724	1	1	4	-nan	0
0.764	1	1	4	-nan	0
0.804	1	1	4	-nan	0
0.844	1	1	4	-nan	0
0.884	1	1	4	-nan	0
0.924	1	1	4	-nan	0
0.964	1	1	4	-nan	0
1.004	1	1	4	-nan	0
1.044	1	1	4	-nan	0
1.084	1	1	4	-nan	0
