0	0	3	22.9189	4.44809	-64.4117	0	
0	0.333333	3	21.7801	5.13564	-61.4759	0	
0	0.666667	3	16.5268	5.96976	-62.1573	0	
0	1	3	25.2283	9.79855	-63.8239	0	
0	1.33333	3	21.6192	1.92363	-60.99	0	
0	1.66667	3	22.5379	1.92393	-61.4727	0	
0	2	3	23.0196	1.49186	-65.4848	0	
0	2.33333	3	23.2946	6.17999	-62.3244	0	
0	2.66667	3	23.397	2.22333	-64.0566	0	
0	3	3	21.9582	0.336423	-61.1014	0	
0	3.33333	3	22.7777	1.78073	-60.9645	0	
0	3.66667	3	23.2477	3.97239	-60.1889	0	
0	4	3	23.8673	2.95573	-61.2127	0	
0	4.33333	3	21.7945	2.88976	-60.925	0	
0	4.66667	3	22.8952	2.60783	-60.9753	0	
0	5	3	23.5055	9.33132	-61.1418	0	
0	5.33333	3	22.7331	3.29552	-59.564	0	
0	5.66667	3	23.2969	2.31309	-64.0915	0	
0	6	3	23.5426	2.33397	-60.9163	0	
0	6.33333	3	23.4642	5.98953	-62.5536	0	
0	6.66667	3	23.2333	3.03599	-60.1377	0	
0	7	3	23.8271	7.69407	-59.3061	0	
0	7.33333	3	25.9162	5.05596	-60.8772	0	
0	7.66667	3	24.0495	1.87536	-61.2868	0	
0	8	3	24.553	4.77187	-60.5504	0	
0	8.33333	3	24.0424	5.62674	-59.3403	0	
0	8.66667	3	21.0337	-4.0619	-61.8097	0	
0	9	3	23.7144	15.2854	-62.3795	0	
0	9.33333	3	23.7166	1.43252	-61.8851	0	
0	9.66667	3	16.8651	0.20269	-60.1448	0	
0	10	3	24.4001	2.67004	-63.4235	0	
0	10.3333	3	24.3493	2.993	-59.9313	0	
0	10.6667	3	25.3146	5.16344	-59.7082	0	
0	11	3	24.4303	4.31512	-60.17	0	
0	11.3333	3	24.7627	10.0198	-60.805	0	
0	11.6667	3	24.4957	3.48844	-59.969	0	
0	12	3	24.2076	2.15179	-60.973	0	
0	12.3333	3	24.8047	5.03392	-60.0044	0	
0	12.6667	3	24.2866	0.80787	-59.2338	0	
0	13	3	24.548	1.83287	-60.5339	0	
0	13.3333	3	26.0086	4.96185	-60.5728	0	
0	13.6667	3	24.5028	5.81587	-59.2827	0	
0	14	3	24.3677	1.50052	-61.1307	0	
0	14.3333	3	24.4041	1.93409	-58.8788	0	
0	14.6667	3	24.7959	0.349916	-58.2965	0	
0	15	3	24.4637	2.79598	-59.5321	0	
0	15.3333	3	26.1941	4.81146	-58.9647	0	
0	15.6667	3	25.5689	2.92947	-58.92	0	
0	16	3	24.8835	0.814214	-59.2801	0	
0	16.3333	3	24.3274	1.07987	-58.8299	0	
0	16.6667	3	24.7867	3.20777	-58.97	0	
0	17	3	23.8937	0.40058	-60.8945	0	
0	17.3333	3	24.0305	0.364832	-58.9667	0	
0	17.6667	3	24.7272	1.8735	-58.6514	0	
0	18	3	24.0758	1.48746	-58.9441	0	
0	18.3333	3	24.8552	0.320931	-58.8026	0	
0	18.6667	3	22.5056	-0.715124	-58.874	0	
0	19	3	25.2699	3.9353	-59.2921	0	
0	19.3333	3	24.2667	-0.398871	-59.1765	0	
0	19.6667	3	24.5435	0.779339	-59.4275	0	
0	20	3	24.427	4.6378	-58.8948	0	
0	20.3333	3	24.1971	0.81996	-59.5017	0	
0	20.6667	3	24.243	1.86051	-58.6827	0	
0	21	3	25.4107	1.10587	-58.9636	0	
0	21.3333	3	24.1584	-0.203244	-58.9011	0	
0	21.6667	3	24.5521	0.509139	-58.3062	0	
0	22	3	23.8226	0.994219	-58.4386	0	
0	22.3333	3	24.0155	0.439635	-59.4882	0	
0	22.6667	3	24.1295	-1.07312	-58.8255	0	
0	23	3	24.4169	0.000255155	-58.2838	0	
0	23.3333	3	23.6792	0.0378721	-58.4072	0	
0	23.6667	3	23.9468	0.758021	-58.3002	0	
0	24	3	24.2096	4.532	-58.2536	0	
0	24.3333	3	23.4553	-1.37782	-58.0733	0	
0	24.6667	3	24.5103	1.544	-58.869	0	
0	25	3	25.0633	1.23806	-58.8157	0	
0	25.3333	3	24.3348	-0.809429	-58.2127	0	
0	25.6667	3	23.6759	-0.890669	-58.7001	0	
0	26	3	23.5286	1.39448	-58.3005	0	
0	26.3333	3	24.1834	-0.262039	-58.7541	0	
0	26.6667	3	23.573	-0.247452	-59.576	0	
0	27	3	24.579	5.82854	-58.038	0	
0	27.3333	3	25.0696	0.475308	-58.8674	0	
0	27.6667	3	24.4298	4.60834	-58.8866	0	
0	28	3	24.2325	2.6461	-59.1275	0	
0	28.3333	3	24.2352	4.27848	-58.0455	0	
0	28.6667	3	24.4459	1.83266	-59.7113	0	
0	29	3	25.8026	1.00808	-58.3833	0	
0	29.3333	3	25.7644	1.15899	-60.2283	0	
0	29.6667	3	25.6448	1.41922	-59.1816	0	
0	30	3	24.9374	1.40143	-59.9171	0	
0	30.3333	3	24.2172	-0.0915563	-58.8739	0	
0	30.6667	3	26.0882	3.35329	-58.8769	0	
0	31	3	24.2614	-0.117266	-58.6134	0	
0	31.3333	3	24.6227	1.61489	-58.9376	0	
0	31.6667	3	24.3338	2.53172	-60.6964	0	
0	32	3	27.2174	4.36556	-59.6717	0	
0	32.3333	3	24.2269	3.67405	-59.1591	0	
0	32.6667	3	24.6885	2.0956	-58.3684	0	
0	33	3	26.3629	2.80421	-59.992	0	
0	33.3333	3	25.0806	1.70668	-58.3269	0	
0	33.6667	3	25.0308	8.1777	-57.7762	0	
0	34	3	24.4592	2.21525	-58.9051	0	
0	34.3333	3	24.9453	5.09584	-57.8043	0	
