% time	cellId	IMSI	RNTI	rsrp	sinr	ComponentCarrierId
0.0672143	1	1	1	1.66445e-08	3.60621e+07	0
0.0682143	1	1	1	1.68517e-08	3.64818e+07	0
0.0692143	1	1	1	1.70258e-08	3.6829e+07	0
0.0702143	1	1	1	1.71992e-08	3.71734e+07	0
0.0712143	1	1	1	1.7346e-08	3.74596e+07	0
0.0722143	1	1	1	1.74866e-08	3.77314e+07	0
0.0732143	1	1	1	1.76089e-08	3.79627e+07	0
0.0742143	1	1	1	1.77181e-08	3.81652e+07	0
0.0752143	1	1	1	1.78147e-08	3.83398e+07	0
0.0762143	1	1	1	1.78927e-08	3.8474e+07	0
0.0772143	1	1	1	1.79652e-08	3.85956e+07	0
0.0782143	1	1	1	1.8014e-08	3.86661e+07	0
0.0792143	1	1	1	1.80644e-08	3.87394e+07	0
0.0802143	1	1	1	1.80864e-08	3.87521e+07	0
0.0812143	1	1	1	1.81154e-08	3.87792e+07	0
0.0822143	1	1	1	1.81154e-08	3.87446e+07	0
0.0832143	1	1	1	1.81218e-08	3.87235e+07	0
0.0842143	1	1	1	1.81071e-08	3.86578e+07	0
0.0852143	1	1	1	1.80944e-08	3.85963e+07	0
0.0862143	1	1	1	1.80683e-08	3.8507e+07	0
0.0872143	1	1	1	1.80402e-08	3.84138e+07	0
0.0882143	1	1	1	1.80062e-08	3.83087e+07	0
0.0892143	1	1	1	1.79667e-08	3.81926e+07	0
0.0902143	1	1	1	1.79284e-08	3.80798e+07	0
0.0912143	1	1	1	1.78826e-08	3.79524e+07	0
0.0922143	1	1	1	1.78453e-08	3.78435e+07	0
0.0932143	1	1	1	1.77963e-08	3.77115e+07	0
0.0942143	1	1	1	1.77614e-08	3.76101e+07	0
0.0952143	1	1	1	1.77123e-08	3.74806e+07	0
0.0962143	1	1	1	1.76793e-08	3.73859e+07	0
0.0972143	1	1	1	1.76376e-08	3.7275e+07	0
0.0982143	1	1	1	1.76094e-08	3.71936e+07	0
0.0992143	1	1	1	1.75789e-08	3.71094e+07	0
0.100214	1	1	1	1.75588e-08	3.70485e+07	0
0.101214	1	1	1	1.75423e-08	3.69974e+07	0
0.102214	1	1	1	1.75334e-08	3.69637e+07	0
0.103214	1	1	1	1.75336e-08	3.69514e+07	0
0.104214	1	1	1	1.75385e-08	3.69507e+07	0
0.105214	1	1	1	1.75578e-08	3.69821e+07	0
0.106214	1	1	1	1.75788e-08	3.70194e+07	0
0.107214	1	1	1	1.7619e-08	3.70987e+07	0
0.108214	1	1	1	1.7658e-08	3.71779e+07	0
0.109214	1	1	1	1.7719e-08	3.73047e+07	0
0.110214	1	1	1	1.77793e-08	3.74325e+07	0
0.111214	1	1	1	1.78602e-08	3.7605e+07	0
0.112214	1	1	1	1.79443e-08	3.77866e+07	0
0.113214	1	1	1	1.80453e-08	3.80053e+07	0
0.114214	1	1	1	1.81536e-08	3.82412e+07	0
0.115214	1	1	1	1.82749e-08	3.85062e+07	0
0.116214	1	1	1	1.84072e-08	3.87959e+07	0
0.117214	1	1	1	1.85483e-08	3.91059e+07	0
0.118214	1	1	1	1.8704e-08	3.94482e+07	0
0.119214	1	1	1	1.8864e-08	3.98009e+07	0
0.120214	1	1	1	1.90423e-08	4.01933e+07	0
0.121214	1	1	1	1.92198e-08	4.05855e+07	0
0.122214	1	1	1	1.94192e-08	4.10247e+07	0
0.123214	1	1	1	1.96123e-08	4.14521e+07	0
0.124214	1	1	1	1.98266e-08	4.19247e+07	0
0.125214	1	1	1	2.00375e-08	4.23912e+07	0
0.126214	1	1	1	2.02642e-08	4.28916e+07	0
0.127214	1	1	1	2.04906e-08	4.33919e+07	0
0.128214	1	1	1	2.07272e-08	4.39141e+07	0
0.129214	1	1	1	2.09669e-08	4.44433e+07	0
0.130214	1	1	1	2.12102e-08	4.49802e+07	0
0.131214	1	1	1	2.14597e-08	4.55303e+07	0
0.132214	1	1	1	2.1706e-08	4.60734e+07	0
0.133214	1	1	1	2.19622e-08	4.66375e+07	0
0.134214	1	1	1	2.22077e-08	4.71784e+07	0
0.135214	1	1	1	2.24674e-08	4.77491e+07	0
0.136214	1	1	1	2.27084e-08	4.82795e+07	0
0.137214	1	1	1	2.29646e-08	4.88417e+07	0
0.138214	1	1	1	2.32008e-08	4.93606e+07	0
0.139214	1	1	1	2.34475e-08	4.99009e+07	0
0.140214	1	1	1	2.36779e-08	5.04058e+07	0
0.141214	1	1	1	2.39113e-08	5.09158e+07	0
0.142214	1	1	1	2.41326e-08	5.13993e+07	0
0.143214	1	1	1	2.4349e-08	5.1871e+07	0
0.144214	1	1	1	2.45582e-08	5.23262e+07	0
0.145214	1	1	1	2.47541e-08	5.27518e+07	0
0.146214	1	1	1	2.49481e-08	5.31722e+07	0
0.147214	1	1	1	2.51212e-08	5.35465e+07	0
0.148214	1	1	1	2.52984e-08	5.39285e+07	0
0.149214	1	1	1	2.54451e-08	5.42437e+07	0
0.150214	1	1	1	2.56005e-08	5.45763e+07	0
0.151214	1	1	1	2.57188e-08	5.48282e+07	0
0.152214	1	1	1	2.58439e-08	5.50931e+07	0
0.153214	1	1	1	2.59377e-08	5.52897e+07	0
0.154214	1	1	1	2.60301e-08	5.5482e+07	0
0.155214	1	1	1	2.60976e-08	5.56197e+07	0
0.156214	1	1	1	2.61556e-08	5.57355e+07	0
0.157214	1	1	1	2.61954e-08	5.58113e+07	0
0.158214	1	1	1	2.62176e-08	5.58478e+07	0
0.159214	1	1	1	2.62288e-08	5.58596e+07	0
0.160214	1	1	1	2.62143e-08	5.58152e+07	0
0.161214	1	1	1	2.61963e-08	5.57621e+07	0
0.162214	1	1	1	2.61448e-08	5.56362e+07	0
0.163214	1	1	1	2.60974e-08	5.55179e+07	0
0.164214	1	1	1	2.60091e-08	5.53112e+07	0
0.165214	1	1	1	2.59271e-08	5.51169e+07	0
0.166214	1	1	1	2.58103e-08	5.48471e+07	0
0.167214	1	1	1	2.56941e-08	5.45781e+07	0
0.168214	1	1	1	2.55494e-08	5.42472e+07	0
0.169214	1	1	1	2.53985e-08	5.39022e+07	0
0.170214	1	1	1	2.52271e-08	5.35131e+07	0
0.171214	1	1	1	2.50429e-08	5.30958e+07	0
0.172214	1	1	1	2.48464e-08	5.2652e+07	0
0.173214	1	1	1	2.46309e-08	5.21671e+07	0
0.174214	1	1	1	2.44112e-08	5.16729e+07	0
0.175214	1	1	1	2.41667e-08	5.11258e+07	0
0.176214	1	1	1	2.3926e-08	5.05864e+07	0
0.177214	1	1	1	2.36553e-08	4.99834e+07	0
0.178214	1	1	1	2.3394e-08	4.94001e+07	0
0.179214	1	1	1	2.31024e-08	4.87528e+07	0
0.180214	1	1	1	2.2819e-08	4.81231e+07	0
0.181214	1	1	1	2.2514e-08	4.74479e+07	0
0.182214	1	1	1	2.22121e-08	4.67797e+07	0
0.183214	1	1	1	2.18969e-08	4.60837e+07	0
0.184214	1	1	1	2.15806e-08	4.53862e+07	0
0.185214	1	1	1	2.12593e-08	4.46789e+07	0
0.186214	1	1	1	2.09325e-08	4.39606e+07	0
0.187214	1	1	1	2.06074e-08	4.32469e+07	0
0.188214	1	1	1	2.02731e-08	4.25151e+07	0
0.189214	1	1	1	1.99475e-08	4.18024e+07	0
0.190214	1	1	1	1.96097e-08	4.10656e+07	0
0.191214	1	1	1	1.92868e-08	4.03614e+07	0
0.192214	1	1	1	1.89493e-08	3.9628e+07	0
0.193214	1	1	1	1.86283e-08	3.89308e+07	0
0.194214	1	1	1	1.82989e-08	3.82177e+07	0
0.195214	1	1	1	1.79831e-08	3.75347e+07	0
0.196214	1	1	1	1.76654e-08	3.68497e+07	0
0.197214	1	1	1	1.73582e-08	3.61886e+07	0
0.198214	1	1	1	1.70551e-08	3.55383e+07	0
0.199214	1	1	1	1.67599e-08	3.49063e+07	0
0.200214	1	1	1	1.64742e-08	3.42965e+07	0
0.201214	1	1	1	1.61939e-08	3.37002e+07	0
0.202214	1	1	1	1.5928e-08	3.31362e+07	0
0.203214	1	1	1	1.56663e-08	3.25835e+07	0
0.204214	1	1	1	1.54236e-08	3.20725e+07	0
0.205214	1	1	1	1.5182e-08	3.15664e+07	0
0.206214	1	1	1	1.49614e-08	3.11063e+07	0
0.207214	1	1	1	1.47428e-08	3.06532e+07	0
0.208214	1	1	1	1.45442e-08	3.02439e+07	0
0.209214	1	1	1	1.43517e-08	2.98499e+07	0
0.210214	1	1	1	1.41763e-08	2.94939e+07	0
0.211214	1	1	1	1.40106e-08	2.91605e+07	0
0.212214	1	1	1	1.38592e-08	2.88594e+07	0
0.213214	1	1	1	1.37208e-08	2.85875e+07	0
0.214214	1	1	1	1.35939e-08	2.8342e+07	0
0.215214	1	1	1	1.34828e-08	2.81317e+07	0
0.216214	1	1	1	1.33804e-08	2.79416e+07	0
0.217214	1	1	1	1.32964e-08	2.77921e+07	0
0.218214	1	1	1	1.32181e-08	2.76563e+07	0
0.219214	1	1	1	1.31606e-08	2.7566e+07	0
0.220214	1	1	1	1.31058e-08	2.74827e+07	0
0.221214	1	1	1	1.30712e-08	2.74436e+07	0
0.222214	1	1	1	1.30414e-08	2.74161e+07	0
0.223214	1	1	1	1.30285e-08	2.74254e+07	0
0.224214	1	1	1	1.30224e-08	2.74502e+07	0
0.225214	1	1	1	1.30295e-08	2.75039e+07	0
0.226214	1	1	1	1.30455e-08	2.75772e+07	0
0.227214	1	1	1	1.30707e-08	2.76709e+07	0
0.228214	1	1	1	1.31068e-08	2.77883e+07	0
0.229214	1	1	1	1.31479e-08	2.79169e+07	0
0.230214	1	1	1	1.3202e-08	2.80734e+07	0
0.231214	1	1	1	1.32567e-08	2.82314e+07	0
0.232214	1	1	1	1.33265e-08	2.84219e+07	0
0.233214	1	1	1	1.33922e-08	2.86033e+07	0
0.234214	1	1	1	1.34731e-08	2.88176e+07	0
0.235214	1	1	1	1.35492e-08	2.90208e+07	0
0.236214	1	1	1	1.36374e-08	2.925e+07	0
0.237214	1	1	1	1.37225e-08	2.94719e+07	0
0.238214	1	1	1	1.3815e-08	2.97094e+07	0
0.239214	1	1	1	1.39065e-08	2.99441e+07	0
0.240214	1	1	1	1.40008e-08	3.01843e+07	0
0.241214	1	1	1	1.40968e-08	3.04274e+07	0
0.242214	1	1	1	1.41902e-08	3.06639e+07	0
0.243214	1	1	1	1.42874e-08	3.09079e+07	0
0.244214	1	1	1	1.43765e-08	3.11334e+07	0
0.245214	1	1	1	1.44722e-08	3.13725e+07	0
0.246214	1	1	1	1.45543e-08	3.15807e+07	0
0.247214	1	1	1	1.46452e-08	3.18072e+07	0
0.248214	1	1	1	1.47184e-08	3.19941e+07	0
0.249214	1	1	1	1.47986e-08	3.21954e+07	0
0.250214	1	1	1	1.4864e-08	3.23631e+07	0
0.251214	1	1	1	1.49312e-08	3.25337e+07	0
0.252214	1	1	1	1.49867e-08	3.26776e+07	0
0.253214	1	1	1	1.50387e-08	3.28129e+07	0
0.254214	1	1	1	1.50824e-08	3.29289e+07	0
0.255214	1	1	1	1.51175e-08	3.30249e+07	0
0.256214	1	1	1	1.51478e-08	3.31095e+07	0
0.257214	1	1	1	1.51643e-08	3.31628e+07	0
0.258214	1	1	1	1.51799e-08	3.3213e+07	0
0.259214	1	1	1	1.51773e-08	3.32223e+07	0
0.260214	1	1	1	1.51779e-08	3.32377e+07	0
0.261214	1	1	1	1.51548e-08	3.31999e+07	0
0.262214	1	1	1	1.51352e-08	3.31691e+07	0
0.263214	1	1	1	1.50942e-08	3.30901e+07	0
0.264214	1	1	1	1.50531e-08	3.30101e+07	0
0.265214	1	1	1	1.49947e-08	3.28912e+07	0
0.266214	1	1	1	1.49318e-08	3.27614e+07	0
0.267214	1	1	1	1.4856e-08	3.26026e+07	0
0.268214	1	1	1	1.47714e-08	3.24235e+07	0
0.269214	1	1	1	1.46783e-08	3.22252e+07	0
0.270214	1	1	1	1.45725e-08	3.19979e+07	0
0.271214	1	1	1	1.44626e-08	3.17611e+07	0
0.272214	1	1	1	1.43363e-08	3.14876e+07	0
0.273214	1	1	1	1.42102e-08	3.1214e+07	0
0.274214	1	1	1	1.40646e-08	3.08967e+07	0
0.275214	1	1	1	1.3922e-08	3.05855e+07	0
0.276214	1	1	1	1.37598e-08	3.02305e+07	0
0.277214	1	1	1	1.35998e-08	2.98799e+07	0
0.278214	1	1	1	1.34257e-08	2.94981e+07	0
0.279214	1	1	1	1.32506e-08	2.91134e+07	0
0.280214	1	1	1	1.30651e-08	2.87055e+07	0
0.281214	1	1	1	1.28758e-08	2.82888e+07	0
0.282214	1	1	1	1.26803e-08	2.78582e+07	0
0.283214	1	1	1	1.24785e-08	2.74136e+07	0
0.284214	1	1	1	1.22746e-08	2.69641e+07	0
0.285214	1	1	1	1.20625e-08	2.64962e+07	0
0.286214	1	1	1	1.1852e-08	2.60316e+07	0
0.287214	1	1	1	1.16317e-08	2.55453e+07	0
0.288214	1	1	1	1.14163e-08	2.50697e+07	0
0.289214	1	1	1	1.119e-08	2.45699e+07	0
0.290214	1	1	1	1.09694e-08	2.40827e+07	0
0.291214	1	1	1	1.07416e-08	2.35795e+07	0
0.292214	1	1	1	1.05179e-08	2.30853e+07	0
0.293214	1	1	1	1.02906e-08	2.25834e+07	0
0.294214	1	1	1	1.00661e-08	2.20874e+07	0
0.295214	1	1	1	9.84137e-09	2.1591e+07	0
0.296214	1	1	1	9.61854e-09	2.10989e+07	0
0.297214	1	1	1	9.39862e-09	2.06131e+07	0
0.298214	1	1	1	9.17961e-09	2.01295e+07	0
0.299214	1	1	1	8.96581e-09	1.96574e+07	0
0.300214	1	1	1	8.75248e-09	1.91866e+07	0
0.301214	1	1	1	8.54652e-09	1.87319e+07	0
0.302214	1	1	1	8.34082e-09	1.82781e+07	0
0.303214	1	1	1	8.1437e-09	1.78432e+07	0
0.304214	1	1	1	7.94806e-09	1.74118e+07	0
0.305214	1	1	1	7.76087e-09	1.6999e+07	0
0.306214	1	1	1	7.57739e-09	1.65947e+07	0
0.307214	1	1	1	7.40174e-09	1.62076e+07	0
0.308214	1	1	1	7.23168e-09	1.58331e+07	0
0.309214	1	1	1	7.06901e-09	1.54749e+07	0
0.310214	1	1	1	6.91346e-09	1.51325e+07	0
0.311214	1	1	1	6.76503e-09	1.4806e+07	0
0.312214	1	1	1	6.62492e-09	1.44979e+07	0
0.313214	1	1	1	6.49174e-09	1.42053e+07	0
0.314214	1	1	1	6.36783e-09	1.39331e+07	0
0.315214	1	1	1	6.25115e-09	1.3677e+07	0
0.316214	1	1	1	6.14446e-09	1.34429e+07	0
0.317214	1	1	1	6.04445e-09	1.32237e+07	0
0.318214	1	1	1	5.9544e-09	1.30265e+07	0
0.319214	1	1	1	5.87172e-09	1.28456e+07	0
0.320214	1	1	1	5.79848e-09	1.26856e+07	0
0.321214	1	1	1	5.73314e-09	1.2543e+07	0
0.322214	1	1	1	5.6767e-09	1.24201e+07	0
0.323214	1	1	1	5.62852e-09	1.23154e+07	0
0.324214	1	1	1	5.58864e-09	1.22291e+07	0
0.325214	1	1	1	5.55728e-09	1.21615e+07	0
0.326214	1	1	1	5.53353e-09	1.21107e+07	0
0.327214	1	1	1	5.51852e-09	1.20791e+07	0
0.328214	1	1	1	5.51029e-09	1.20625e+07	0
0.329214	1	1	1	5.511e-09	1.20654e+07	0
0.330214	1	1	1	5.51749e-09	1.20812e+07	0
0.331214	1	1	1	5.5328e-09	1.21163e+07	0
0.332214	1	1	1	5.55349e-09	1.21633e+07	0
0.333214	1	1	1	5.58234e-09	1.22281e+07	0
0.334214	1	1	1	5.61689e-09	1.23054e+07	0
0.335214	1	1	1	5.65843e-09	1.2398e+07	0
0.336214	1	1	1	5.70533e-09	1.25024e+07	0
0.337214	1	1	1	5.75795e-09	1.26193e+07	0
0.338214	1	1	1	5.81604e-09	1.27481e+07	0
0.339214	1	1	1	5.8784e-09	1.28862e+07	0
0.340214	1	1	1	5.94649e-09	1.30369e+07	0
0.341214	1	1	1	6.01719e-09	1.31932e+07	0
0.342214	1	1	1	6.09406e-09	1.33629e+07	0
0.343214	1	1	1	6.17167e-09	1.35342e+07	0
0.344214	1	1	1	6.25579e-09	1.37197e+07	0
0.345214	1	1	1	6.33915e-09	1.39034e+07	0
0.346214	1	1	1	6.4283e-09	1.40998e+07	0
0.347214	1	1	1	6.51697e-09	1.42949e+07	0
0.348214	1	1	1	6.60974e-09	1.4499e+07	0
0.349214	1	1	1	6.70251e-09	1.47029e+07	0
0.350214	1	1	1	6.7975e-09	1.49116e+07	0
0.351214	1	1	1	6.89322e-09	1.51218e+07	0
0.352214	1	1	1	6.98936e-09	1.53328e+07	0
0.353214	1	1	1	7.08737e-09	1.55478e+07	0
0.354214	1	1	1	7.18327e-09	1.57581e+07	0
0.355214	1	1	1	7.282e-09	1.59744e+07	0
0.356214	1	1	1	7.37619e-09	1.61807e+07	0
0.357214	1	1	1	7.47461e-09	1.63961e+07	0
0.358214	1	1	1	7.56595e-09	1.65959e+07	0
0.359214	1	1	1	7.66157e-09	1.68049e+07	0
0.360214	1	1	1	7.75059e-09	1.69994e+07	0
0.361214	1	1	1	7.84208e-09	1.71992e+07	0
0.362214	1	1	1	7.92838e-09	1.73876e+07	0
0.363214	1	1	1	8.01489e-09	1.75762e+07	0
0.364214	1	1	1	8.09784e-09	1.77571e+07	0
0.365214	1	1	1	8.17864e-09	1.7933e+07	0
0.366214	1	1	1	8.25776e-09	1.81052e+07	0
0.367214	1	1	1	8.33226e-09	1.82673e+07	0
0.368214	1	1	1	8.40714e-09	1.843e+07	0
0.369214	1	1	1	8.47492e-09	1.85772e+07	0
0.370214	1	1	1	8.54529e-09	1.87299e+07	0
0.371214	1	1	1	8.60662e-09	1.88628e+07	0
0.372214	1	1	1	8.67203e-09	1.90046e+07	0
0.373214	1	1	1	8.72702e-09	1.91235e+07	0
0.374214	1	1	1	8.78514e-09	1.92492e+07	0
0.375214	1	1	1	8.83516e-09	1.93571e+07	0
0.376214	1	1	1	8.88595e-09	1.94667e+07	0
0.377214	1	1	1	8.93109e-09	1.95639e+07	0
0.378214	1	1	1	8.97464e-09	1.96575e+07	0
0.379214	1	1	1	9.01512e-09	1.97444e+07	0
0.380214	1	1	1	9.05165e-09	1.98227e+07	0
0.381214	1	1	1	9.08782e-09	1.99001e+07	0
0.382214	1	1	1	9.11768e-09	1.99637e+07	0
0.383214	1	1	1	9.14998e-09	2.00327e+07	0
0.384214	1	1	1	9.17364e-09	2.00827e+07	0
0.385214	1	1	1	9.2026e-09	2.01444e+07	0
0.386214	1	1	1	9.22065e-09	2.01822e+07	0
0.387214	1	1	1	9.24441e-09	2.02325e+07	0
0.388214	1	1	1	9.25999e-09	2.02649e+07	0
0.389214	1	1	1	9.27916e-09	2.03052e+07	0
0.390214	1	1	1	9.29312e-09	2.03342e+07	0
0.391214	1	1	1	9.30843e-09	2.03661e+07	0
0.392214	1	1	1	9.32149e-09	2.03932e+07	0
0.393214	1	1	1	9.33377e-09	2.04186e+07	0
0.394214	1	1	1	9.34677e-09	2.04456e+07	0
0.395214	1	1	1	9.35692e-09	2.04664e+07	0
0.396214	1	1	1	9.37073e-09	2.04952e+07	0
0.397214	1	1	1	9.37966e-09	2.05135e+07	0
0.398214	1	1	1	9.39517e-09	2.05462e+07	0
0.399214	1	1	1	9.40385e-09	2.0564e+07	0
0.400214	1	1	1	9.42066e-09	2.05997e+07	0
0.401214	1	1	1	9.43135e-09	2.0622e+07	0
0.402214	1	1	1	9.44925e-09	2.06602e+07	0
0.403214	1	1	1	9.46401e-09	2.06915e+07	0
0.404214	1	1	1	9.48395e-09	2.07343e+07	0
0.405214	1	1	1	9.50366e-09	2.07766e+07	0
0.406214	1	1	1	9.52656e-09	2.0826e+07	0
0.407214	1	1	1	9.55205e-09	2.08811e+07	0
0.408214	1	1	1	9.57882e-09	2.09391e+07	0
0.409214	1	1	1	9.61094e-09	2.10089e+07	0
0.410214	1	1	1	9.64237e-09	2.10773e+07	0
0.411214	1	1	1	9.6818e-09	2.11632e+07	0
0.412214	1	1	1	9.71864e-09	2.12436e+07	0
0.413214	1	1	1	9.76583e-09	2.13466e+07	0
0.414214	1	1	1	9.80906e-09	2.14411e+07	0
0.415214	1	1	1	9.86268e-09	2.15584e+07	0
0.416214	1	1	1	9.91501e-09	2.1673e+07	0
0.417214	1	1	1	9.97571e-09	2.1806e+07	0
0.418214	1	1	1	1.00377e-08	2.19419e+07	0
0.419214	1	1	1	1.01061e-08	2.20919e+07	0
0.420214	1	1	1	1.01784e-08	2.22504e+07	0
0.421214	1	1	1	1.0255e-08	2.24185e+07	0
0.422214	1	1	1	1.03379e-08	2.26006e+07	0
0.423214	1	1	1	1.04232e-08	2.27879e+07	0
0.424214	1	1	1	1.05173e-08	2.29945e+07	0
0.425214	1	1	1	1.06117e-08	2.32018e+07	0
0.426214	1	1	1	1.07172e-08	2.34337e+07	0
0.427214	1	1	1	1.08213e-08	2.36625e+07	0
0.428214	1	1	1	1.09374e-08	2.39177e+07	0
0.429214	1	1	1	1.10527e-08	2.41711e+07	0
0.430214	1	1	1	1.11785e-08	2.44476e+07	0
0.431214	1	1	1	1.13057e-08	2.47272e+07	0
0.432214	1	1	1	1.14411e-08	2.5025e+07	0
0.433214	1	1	1	1.15802e-08	2.53308e+07	0
0.434214	1	1	1	1.17252e-08	2.56495e+07	0
0.435214	1	1	1	1.18761e-08	2.59812e+07	0
0.436214	1	1	1	1.20304e-08	2.63205e+07	0
0.437214	1	1	1	1.21929e-08	2.66776e+07	0
0.438214	1	1	1	1.23562e-08	2.70366e+07	0
0.439214	1	1	1	1.253e-08	2.74185e+07	0
0.440214	1	1	1	1.27019e-08	2.77962e+07	0
0.441214	1	1	1	1.2886e-08	2.82007e+07	0
0.442214	1	1	1	1.30666e-08	2.85975e+07	0
0.443214	1	1	1	1.32585e-08	2.90191e+07	0
0.444214	1	1	1	1.34492e-08	2.94378e+07	0
0.445214	1	1	1	1.36487e-08	2.98759e+07	0
0.446214	1	1	1	1.38497e-08	3.03173e+07	0
0.447214	1	1	1	1.40564e-08	3.07709e+07	0
0.448214	1	1	1	1.42662e-08	3.12315e+07	0
0.449214	1	1	1	1.44785e-08	3.16973e+07	0
0.450214	1	1	1	1.46964e-08	3.21753e+07	0
0.451214	1	1	1	1.49134e-08	3.26509e+07	0
0.452214	1	1	1	1.51384e-08	3.31443e+07	0
0.453214	1	1	1	1.53589e-08	3.36274e+07	0
0.454214	1	1	1	1.55902e-08	3.41341e+07	0
0.455214	1	1	1	1.5813e-08	3.46219e+07	0
0.456214	1	1	1	1.60469e-08	3.51338e+07	0
0.457214	1	1	1	1.62736e-08	3.56299e+07	0
0.458214	1	1	1	1.65084e-08	3.61432e+07	0
0.459214	1	1	1	1.67386e-08	3.66462e+07	0
0.460214	1	1	1	1.6973e-08	3.71583e+07	0
0.461214	1	1	1	1.72056e-08	3.76661e+07	0
0.462214	1	1	1	1.74385e-08	3.81741e+07	0
0.463214	1	1	1	1.76726e-08	3.86846e+07	0
0.464214	1	1	1	1.79038e-08	3.91881e+07	0
0.465214	1	1	1	1.81399e-08	3.97022e+07	0
0.466214	1	1	1	1.83675e-08	4.01972e+07	0
0.467214	1	1	1	1.8603e-08	4.07092e+07	0
0.468214	1	1	1	1.88253e-08	4.11917e+07	0
0.469214	1	1	1	1.90575e-08	4.16956e+07	0
0.470214	1	1	1	1.92751e-08	4.21666e+07	0
0.471214	1	1	1	1.95004e-08	4.26546e+07	0
0.472214	1	1	1	1.97146e-08	4.31172e+07	0
0.473214	1	1	1	1.99321e-08	4.35868e+07	0
0.474214	1	1	1	2.0142e-08	4.40391e+07	0
0.475214	1	1	1	2.03508e-08	4.44883e+07	0
0.476214	1	1	1	2.05559e-08	4.49289e+07	0
