0	0	3	23.9834	0.763303	-59.4252	
0	0.333333	3	21.9532	-1.7598	-60.0466	
0	0.666667	3	23.8983	-0.310113	-58.2455	
0	1	3	24.2073	-0.605674	-59.6016	
0	1.33333	3	22.0765	-2.18676	-60.1726	
0	1.66667	3	22.3983	-3.17617	-58.601	
0	2	3	24.3493	0.239233	-59.2176	
0	2.33333	3	24.8862	2.06409	-58.5946	
0	2.66667	3	22.3771	-1.56723	-59.2373	
0	3	3	24.2818	0.125098	-58.2387	
0	3.33333	3	24.9804	0.186745	-59.5794	
0	3.66667	3	24.406	-1.33203	-59.4981	
0	4	3	25.6957	1.24171	-58.0482	
0	4.33333	3	23.8354	-0.960226	-58.9199	
0	4.66667	3	23.582	0.0551773	-58.95	
0	5	3	24.8232	0.305498	-58.7128	
0	5.33333	3	24.4818	-0.533795	-57.9645	
0	5.66667	3	27.3291	3.75417	-58.804	
0	6	3	24.8632	-0.138134	-59.8824	
0	6.33333	3	25.0172	-0.135066	-57.9536	
0	6.66667	3	23.6715	-0.459261	-57.9066	
0	7	3	24.1887	0.424157	-58.3711	
0	7.33333	3	26.1099	2.06181	-56.8932	
0	7.66667	3	26.6313	2.44687	-57.5044	
0	8	3	26.5252	2.73486	-57.6034	
0	8.33333	3	25.2223	0.0290864	-58.6957	
0	8.66667	3	26.3509	1.13995	-58.1858	
0	9	3	26.3036	1.8399	-58.4482	
0	9.33333	3	26.4292	-0.0704341	-57.8745	
0	9.66667	3	22.0739	-2.96796	-58.7486	
0	10	3	26.6698	2.12933	-57.2499	
0	10.3333	3	26.556	0.998952	-59.3611	
0	10.6667	3	25.8379	0.213646	-57.0256	
0	11	3	26.4099	0.36371	-56.9658	
0	11.3333	3	26.5124	0.572758	-57.3627	
0	11.6667	3	25.7039	-0.283783	-57.1627	
0	12	3	26.5287	0.372349	-57.3804	
0	12.3333	3	24.9286	0.299817	-57.7984	
0	12.6667	3	27.0005	3.92984	-57.8778	
0	13	3	27.7692	2.71759	-56.8777	
0	13.3333	3	26.961	4.00381	-57.3154	
0	13.6667	3	27.2145	2.1923	-58.594	
0	14	3	27.9189	2.59669	-56.7232	
0	14.3333	3	27.6777	1.29333	-57.5144	
0	14.6667	3	27.788	2.55664	-57.4524	
0	15	3	26.3408	0.918475	-57.2183	
0	15.3333	3	27.4784	2.28989	-56.3746	
0	15.6667	3	27.9691	1.26416	-56.7906	
0	16	3	29.161	3.85666	-56.309	
0	16.3333	3	24.8644	-2.17538	-56.1548	
0	16.6667	3	27.1388	1.97049	-56.633	
0	17	3	27.4886	1.5308	-55.974	
0	17.3333	3	25.714	0.287281	-56.3324	
0	17.6667	3	27.4748	1.76638	-55.9806	
0	18	3	28.6046	2.07172	-55.1932	
0	18.3333	3	28.1062	2.56859	-57.2476	
0	18.6667	3	27.3128	2.95189	-57.1122	
0	19	3	28.7209	2.38551	-55.656	
0	19.3333	3	28.4482	3.66484	-56.3582	
0	19.6667	3	27.6848	4.18996	-56.0545	
0	20	3	28.119	2.23996	-55.9227	
0	20.3333	3	29.7645	4.01174	-55.3884	
0	20.6667	3	28.2332	3.10084	-56.2655	
0	21	3	27.7752	1.61645	-56.016	
0	21.3333	3	28.7843	2.97353	-55.7409	
0	21.6667	3	27.5682	2.05909	-56.0879	
0	22	3	28.14	2.15705	-56.5677	
0	22.3333	3	29.1908	4.15976	-56.9116	
0	22.6667	3	25.9509	-0.662643	-55.4648	
0	23	3	28.4444	4.46638	-54.8098	
0	23.3333	3	29.4106	3.89346	-56.4833	
0	23.6667	3	29.4884	4.51383	-55.5044	
0	24	3	28.1058	2.8834	-56.3325	
0	24.3333	3	29.2176	2.85925	-56.9826	
0	24.6667	3	27.3722	3.01364	-55.8281	
0	25	3	28.1892	1.8834	-55.7577	
0	25.3333	3	27.7215	1.67558	-55.0359	
0	25.6667	3	29.8631	4.09991	-55.8109	
0	26	3	27.6023	1.67121	-56.6377	
0	26.3333	3	29.3654	2.76057	-56.2606	
0	26.6667	3	29.3355	3.83802	-57.9626	
0	27	3	29.1746	3.49444	-55.4408	
0	27.3333	3	27.2631	1.32702	-56.7211	
0	27.6667	3	28.1622	2.19901	-58.1884	
0	28	3	27.5305	1.06194	-55.3903	
0	28.3333	3	27.1916	0.760069	-55.4595	
0	28.6667	3	28.4431	2.59585	-56.0488	
0	29	3	27.4417	0.825134	-56.03	
0	29.3333	3	28.8565	4.00889	-56.1649	
0	29.6667	3	29.0259	3.14488	-55.5933	
0	30	3	28.5975	2.35406	-56.3718	
0	30.3333	3	27.6002	1.48573	-55.5271	
0	30.6667	3	26.2217	-0.402729	-55.6042	
0	31	3	28.0096	2.09563	-55.912	
0	31.3333	3	26.6393	0.843742	-56.4971	
0	31.6667	3	22.4689	-3.11533	-55.8713	
0	32	3	27.2723	2.2176	-56.3419	
0	32.3333	3	28.0432	2.00361	-57.2495	
0	32.6667	3	27.7645	2.38538	-56.4356	
0	33	3	28.3777	2.5557	-57.0423	
0	33.3333	3	26.7423	1.17223	-56.2391	
0	33.6667	3	28.6238	1.60361	-56.829	
0	34	3	27.7453	3.57849	-58.6198	
0	34.3333	3	25.5973	1.51522	-56.3163	
0	34.6667	3	27.3581	1.31723	-56.8339	
0	35	3	25.7502	-0.128493	-57.4533	
0	35.3333	3	25.3151	-1.46781	-56.3273	
0	35.6667	3	27.573	4.01451	-58.0673	
0	36	3	25.168	-0.991567	-57.8791	
0	36.3333	3	27.1044	1.08207	-57.0723	
0	36.6667	3	27.1152	2.6176	-57.6501	
0	37	3	27.6535	3.52149	-56.9128	
0	37.3333	3	27.4982	2.29403	-58.5591	
0	37.6667	3	23.7347	-1.77472	-56.4783	
0	38	3	26.2697	0.0685228	-57.2717	
0	38.3333	3	26.9645	1.76688	-58.1896	
0	38.6667	3	24.3838	-1.99771	-56.9369	
0	39	3	28.0036	3.42461	-58.5721	
0	39.3333	3	27.9117	2.87955	-57.1791	
0	39.6667	3	25.7402	-1.03791	-57.475	
0	40	3	25.6352	1.54652	-58.1257	
0	40.3333	3	26.3355	1.65063	-57.1444	
0	40.6667	3	23.7196	-0.973271	-57.3308	
0	41	3	26.4503	1.26308	-56.9648	
0	41.3333	3	24.7425	0.282479	-58.7606	
0	41.6667	3	27.2472	1.91599	-57.7212	
0	42	3	25.0613	2.34192	-58.9978	
0	42.3333	3	26.2607	-0.0476373	-57.8132	
0	42.6667	3	26.2318	1.21766	-57.571	
0	43	3	22.0722	-3.17081	-57.983	
0	43.3333	3	25.003	0.466257	-58.2557	
0	43.6667	3	24.7371	0.81673	-58.8288	
0	44	3	25.3377	1.82341	-58.3488	
0	44.3333	3	25.1565	1.7901	-59.5075	
0	44.6667	3	26.0578	3.15544	-59.0347	
0	45	3	25.0898	0.151807	-59.8136	
0	45.3333	3	24.8932	0.102121	-59.1258	
0	45.6667	3	25.2628	0.351858	-57.9799	
0	46	3	23.7051	-0.575444	-58.2359	
0	46.3333	3	24.4088	-0.581471	-58.3074	
0	46.6667	3	25.411	1.80907	-58.6505	
0	47	3	23.3814	-1.98292	-59.4917	
0	47.3333	3	26.794	1.60845	-60.8811	
0	47.6667	3	23.9856	-0.217633	-59.1401	
0	48	3	23.5327	-0.424038	-58.7037	
0	48.3333	3	23.6621	-0.711423	-58.5309	
0	48.6667	3	22.3875	-1.33285	-59.0603	
0	49	3	23.4577	0.606416	-58.1258	
0	49.3333	3	24.3035	1.90799	-58.7926	
0	49.6667	3	22.5993	-1.06644	-58.8034	
0	50	3	23.8702	-1.06246	-59.6624	
0.333333	0	3	23.3436	-0.491232	-59.5605	
0.333333	0.333333	3	22.7542	-1.55974	-59.493	
0.333333	0.666667	3	24.1113	-1.08758	-58.9318	
0.333333	1	3	20.9123	-4.22733	-58.1512	
0.333333	1.33333	3	22.5935	-1.62721	-59.006	
0.333333	1.66667	3	22.5228	-2.57616	-58.8987	
0.333333	2	3	24.4041	0.393131	-58.2313	
0.333333	2.33333	3	23.6434	-1.03632	-59.2673	
0.333333	2.66667	3	25.1206	1.41111	-58.3414	
0.333333	3	3	23.7432	-0.900276	-58.1897	
0.333333	3.33333	3	25.5149	2.17723	-58.6606	
0.333333	3.66667	3	24.5818	-0.821514	-59.8583	
0.333333	4	3	26.9134	2.16107	-57.5337	
0.333333	4.33333	3	25.0885	1.39009	-58.3291	
0.333333	4.66667	3	26.1035	0.867368	-58.685	
0.333333	5	3	22.2177	-2.63398	-58.2903	
0.333333	5.33333	3	24.8192	-0.163418	-58.633	
0.333333	5.66667	3	25.0171	0.217761	-58.2769	
0.333333	6	3	24.7692	1.11438	-57.9688	
0.333333	6.33333	3	22.1881	-3.38617	-58.1314	
0.333333	6.66667	3	25.4651	0.410447	-57.7881	
0.333333	7	3	26.0369	1.5514	-58.0092	
0.333333	7.33333	3	25.7917	0.275709	-57.2631	
0.333333	7.66667	3	25.9345	0.153184	-57.6388	
0.333333	8	3	25.7699	0.563108	-57.1176	
0.333333	8.33333	3	24.3288	-1.43727	-57.7569	
0.333333	8.66667	3	27.4837	2.44123	-57.7712	
0.333333	9	3	24.127	-1.18388	-57.6734	
0.333333	9.33333	3	23.8074	-1.44185	-57.0285	
0.333333	9.66667	3	25.7424	-0.543123	-58.2998	
0.333333	10	3	26.0181	0.270704	-57.3587	
0.333333	10.3333	3	26.4051	0.263088	-57.2949	
0.333333	10.6667	3	25.7194	1.35936	-57.4833	
0.333333	11	3	26.5022	-0.199711	-57.6857	
0.333333	11.3333	3	25.7506	-0.20205	-57.7872	
0.333333	11.6667	3	26.6855	4.46933	-57.0276	
0.333333	12	3	25.3648	-1.09729	-58.5543	
0.333333	12.3333	3	26.3131	0.673676	-56.8643	
0.333333	12.6667	3	26.5832	1.10592	-56.4164	
0.333333	13	3	26.9326	1.67171	-57.4327	
0.333333	13.3333	3	27.8978	1.93612	-56.0512	
0.333333	13.6667	3	26.1237	1.1482	-56.8023	
0.333333	14	3	27.0291	0.719714	-56.3355	
0.333333	14.3333	3	27.2379	0.942417	-56.3618	
0.333333	14.6667	3	26.6396	1.11838	-58.0848	
0.333333	15	3	26.5643	1.04052	-56.6007	
0.333333	15.3333	3	26.3636	0.236311	-56.5038	
0.333333	15.6667	3	27.7328	1.92268	-56.2392	
0.333333	16	3	27.3701	2.21051	-57.2384	
0.333333	16.3333	3	27.4747	1.23613	-56.7115	
0.333333	16.6667	3	27.6737	2.1687	-58.1785	
0.333333	17	3	27.3746	2.58875	-56.082	
0.333333	17.3333	3	26.6087	0.739923	-56.4164	
0.333333	17.6667	3	30.6521	5.68911	-55.3162	
0.333333	18	3	28.6168	2.68321	-57.8237	
0.333333	18.3333	3	28.122	2.77347	-56.1041	
0.333333	18.6667	3	28.7311	2.77625	-55.8217	
0.333333	19	3	27.431	1.63055	-56.4982	
0.333333	19.3333	3	28.1944	2.02013	-56.1763	
0.333333	19.6667	3	28.6966	3.4419	-56.2708	
0.333333	20	3	28.1868	2.56301	-56.5291	
0.333333	20.3333	3	27.6477	2.36948	-55.7323	
0.333333	20.6667	3	28.41	2.10067	-55.9301	
0.333333	21	3	28.7917	3.26165	-57.5525	
0.333333	21.3333	3	26.9674	1.36533	-55.1529	
0.333333	21.6667	3	28.3188	1.51408	-57.2738	
0.333333	22	3	28.979	3.31718	-55.1195	
0.333333	22.3333	3	28.9378	2.26398	-55.553	
0.333333	22.6667	3	25.9062	0.212525	-55.9363	
0.333333	23	3	28.9823	2.44193	-55.1936	
0.333333	23.3333	3	28.4854	2.79965	-55.0523	
0.333333	23.6667	3	28.8415	2.55759	-55.721	
0.333333	24	3	28.6197	2.14068	-55.0559	
0.333333	24.3333	3	29.1081	3.34297	-55.8306	
0.333333	24.6667	3	29.1505	3.87376	-56.0576	
0.333333	25	3	29.096	2.55866	-55.2931	
0.333333	25.3333	3	29.0654	3.58811	-54.7854	
0.333333	25.6667	3	29.3253	4.00482	-56.2882	
0.333333	26	3	28.7613	3.91965	-55.2307	
0.333333	26.3333	3	29.3356	3.53801	-56.039	
0.333333	26.6667	3	26.9766	1.27539	-56.3195	
0.333333	27	3	28.9041	2.98146	-55.2559	
0.333333	27.3333	3	29.3994	4.17711	-56.0468	
0.333333	27.6667	3	30.2658	3.71355	-55.1564	
0.333333	28	3	29.9212	3.66528	-55.1634	
0.333333	28.3333	3	29.4547	3.01904	-55.7118	
0.333333	28.6667	3	27.3186	1.64611	-56.6517	
0.333333	29	3	26.5247	-0.0767603	-55.5023	
0.333333	29.3333	3	28.3183	2.38822	-56.0702	
0.333333	29.6667	3	29.4534	3.66008	-55.8098	
0.333333	30	3	29.4402	2.85663	-55.4786	
0.333333	30.3333	3	27.984	2.7271	-56.9973	
0.333333	30.6667	3	28.6102	3.93677	-56.367	
0.333333	31	3	27.1634	0.87775	-56.2087	
0.333333	31.3333	3	28.4987	4.84506	-57.4477	
0.333333	31.6667	3	28.2384	1.9512	-55.9411	
0.333333	32	3	26.3421	0.649749	-56.3815	
0.333333	32.3333	3	27.4529	1.84751	-55.4101	
0.333333	32.6667	3	26.3718	1.23509	-57.0995	
0.333333	33	3	27.5269	1.01876	-55.9332	
0.333333	33.3333	3	27.0126	1.91839	-56.0962	
0.333333	33.6667	3	26.621	2.18543	-56.2783	
0.333333	34	3	25.2672	-0.627935	-56.3805	
0.333333	34.3333	3	27.4077	1.99248	-56.5271	
0.333333	34.6667	3	27.3854	1.77952	-56.7863	
0.333333	35	3	26.657	1.06183	-56.178	
0.333333	35.3333	3	27.5387	1.18105	-56.2212	
0.333333	35.6667	3	27.751	2.2977	-56.918	
0.333333	36	3	28.6901	3.92286	-57.2749	
0.333333	36.3333	3	26.6008	0.733108	-56.8365	
0.333333	36.6667	3	27.3741	2.38516	-56.8758	
0.333333	37	3	26.2659	0.7632	-57.4856	
0.333333	37.3333	3	26.7194	1.16895	-54.948	
0.333333	37.6667	3	27.3471	1.90698	-56.5281	
0.333333	38	3	28.0024	1.48207	-58.0411	
0.333333	38.3333	3	26.8577	2.19542	-56.9372	
0.333333	38.6667	3	26.6208	0.933295	-58.086	
0.333333	39	3	26.1907	0.476787	-57.1225	
0.333333	39.3333	3	29.4968	4.96057	-57.7883	
0.333333	39.6667	3	26.2213	1.17232	-57.7612	
0.333333	40	3	27.7236	3.17936	-57.4781	
0.333333	40.3333	3	26.0446	1.03626	-57.2517	
0.333333	40.6667	3	27.3289	3.09267	-57.071	
0.333333	41	3	25.9703	1.62291	-57.7996	
0.333333	41.3333	3	23.851	-1.42657	-57.6358	
0.333333	41.6667	3	21.5476	-3.77946	-57.5959	
0.333333	42	3	25.364	0.27001	-58.3126	
0.333333	42.3333	3	25.4165	0.135762	-57.6571	
0.333333	42.6667	3	26.319	1.50982	-58.0755	
0.333333	43	3	26.1134	2.6889	-59.2246	
0.333333	43.3333	3	25.3438	0.466488	-57.8362	
0.333333	43.6667	3	22.9676	-2.01963	-57.896	
0.333333	44	3	25.8664	1.69746	-58.0472	
0.333333	44.3333	3	26.7367	0.757518	-57.9347	
0.333333	44.6667	3	25.7315	0.077149	-56.2408	
0.333333	45	3	25.0769	-0.649348	-58.3254	
0.333333	45.3333	3	26.3859	1.4444	-59.0003	
0.333333	45.6667	3	25.7413	1.98538	-58.4423	
0.333333	46	3	23.2381	-2.47649	-58.3913	
0.333333	46.3333	3	24.488	-0.536698	-59.7452	
0.333333	46.6667	3	24.8873	0.310739	-60.046	
0.333333	47	3	23.6586	0.498063	-58.9211	
0.333333	47.3333	3	26.1727	1.32147	-58.5082	
0.333333	47.6667	3	23.3526	-0.671748	-57.6388	
