% time	cellId	IMSI	RNTI	rsrp	sinr	ComponentCarrierId
0.0712143	1	1	1	1.14603e-08	2.47169e+07	0
0.0722143	1	1	1	1.171e-08	2.52449e+07	0
0.0732143	1	1	1	1.19566e-08	2.57667e+07	0
0.0742143	1	1	1	1.2199e-08	2.62796e+07	0
0.0752143	1	1	1	1.24403e-08	2.67905e+07	0
0.0762143	1	1	1	1.26716e-08	2.72802e+07	0
0.0772143	1	1	1	1.29042e-08	2.7773e+07	0
0.0782143	1	1	1	1.31205e-08	2.82315e+07	0
0.0792143	1	1	1	1.33411e-08	2.86995e+07	0
0.0802143	1	1	1	1.35389e-08	2.91192e+07	0
0.0812143	1	1	1	1.37408e-08	2.9548e+07	0
0.0822143	1	1	1	1.39203e-08	2.99295e+07	0
0.0832143	1	1	1	1.40992e-08	3.03101e+07	0
0.0842143	1	1	1	1.42587e-08	3.06497e+07	0
0.0852143	1	1	1	1.44116e-08	3.09758e+07	0
0.0862143	1	1	1	1.45486e-08	3.12683e+07	0
0.0872143	1	1	1	1.4673e-08	3.15344e+07	0
0.0882143	1	1	1	1.47853e-08	3.17752e+07	0
0.0892143	1	1	1	1.48802e-08	3.19791e+07	0
0.0902143	1	1	1	1.4968e-08	3.21683e+07	0
0.0912143	1	1	1	1.50309e-08	3.23048e+07	0
0.0922143	1	1	1	1.50907e-08	3.24351e+07	0
0.0932143	1	1	1	1.51194e-08	3.24993e+07	0
0.0942143	1	1	1	1.51481e-08	3.25639e+07	0
0.0952143	1	1	1	1.51435e-08	3.25578e+07	0
0.0962143	1	1	1	1.51367e-08	3.25473e+07	0
0.0972143	1	1	1	1.51019e-08	3.24771e+07	0
0.0982143	1	1	1	1.50593e-08	3.23908e+07	0
0.0992143	1	1	1	1.49943e-08	3.22564e+07	0
0.100214	1	1	1	1.49162e-08	3.20944e+07	0
0.101214	1	1	1	1.48214e-08	3.18968e+07	0
0.102214	1	1	1	1.47085e-08	3.16606e+07	0
0.103214	1	1	1	1.45849e-08	3.14015e+07	0
0.104214	1	1	1	1.44387e-08	3.10938e+07	0
0.105214	1	1	1	1.42877e-08	3.07759e+07	0
0.106214	1	1	1	1.41099e-08	3.04004e+07	0
0.107214	1	1	1	1.39334e-08	3.00274e+07	0
0.108214	1	1	1	1.37283e-08	2.95929e+07	0
0.109214	1	1	1	1.35257e-08	2.91632e+07	0
0.110214	1	1	1	1.32987e-08	2.86808e+07	0
0.111214	1	1	1	1.30705e-08	2.81954e+07	0
0.112214	1	1	1	1.28246e-08	2.76713e+07	0
0.113214	1	1	1	1.25741e-08	2.71366e+07	0
0.114214	1	1	1	1.23124e-08	2.65771e+07	0
0.115214	1	1	1	1.20432e-08	2.60004e+07	0
0.116214	1	1	1	1.1769e-08	2.54122e+07	0
0.117214	1	1	1	1.14849e-08	2.48017e+07	0
0.118214	1	1	1	1.12019e-08	2.41922e+07	0
0.119214	1	1	1	1.09072e-08	2.35564e+07	0
0.120214	1	1	1	1.06191e-08	2.29335e+07	0
0.121214	1	1	1	1.03182e-08	2.22816e+07	0
0.122214	1	1	1	1.00273e-08	2.16496e+07	0
0.123214	1	1	1	9.72658e-09	2.09949e+07	0
0.124214	1	1	1	9.43561e-09	2.03595e+07	0
0.125214	1	1	1	9.14099e-09	1.97143e+07	0
0.126214	1	1	1	8.85504e-09	1.9086e+07	0
0.127214	1	1	1	8.57178e-09	1.84614e+07	0
0.128214	1	1	1	8.29572e-09	1.78504e+07	0
0.129214	1	1	1	8.02652e-09	1.7252e+07	0
0.130214	1	1	1	7.76395e-09	1.66657e+07	0
0.131214	1	1	1	7.51265e-09	1.61016e+07	0
0.132214	1	1	1	7.26779e-09	1.5549e+07	0
0.133214	1	1	1	7.03807e-09	1.50268e+07	0
0.134214	1	1	1	6.81493e-09	1.45164e+07	0
0.135214	1	1	1	6.61013e-09	1.40433e+07	0
0.136214	1	1	1	6.41261e-09	1.35833e+07	0
0.137214	1	1	1	6.23447e-09	1.31628e+07	0
0.138214	1	1	1	6.06746e-09	1.27638e+07	0
0.139214	1	1	1	5.91926e-09	1.24031e+07	0
0.140214	1	1	1	5.78545e-09	1.20709e+07	0
0.141214	1	1	1	5.67004e-09	1.17761e+07	0
0.142214	1	1	1	5.57176e-09	1.15159e+07	0
0.143214	1	1	1	5.49155e-09	1.12923e+07	0
0.144214	1	1	1	5.43073e-09	1.11083e+07	0
0.145214	1	1	1	5.38778e-09	1.09607e+07	0
0.146214	1	1	1	5.36611e-09	1.08568e+07	0
0.147214	1	1	1	5.36167e-09	1.07881e+07	0
0.148214	1	1	1	5.37994e-09	1.07663e+07	0
0.149214	1	1	1	5.4147e-09	1.07784e+07	0
0.150214	1	1	1	5.4727e-09	1.08385e+07	0
0.151214	1	1	1	5.54763e-09	1.09337e+07	0
0.152214	1	1	1	5.64502e-09	1.10756e+07	0
0.153214	1	1	1	5.76018e-09	1.12546e+07	0
0.154214	1	1	1	5.89639e-09	1.14774e+07	0
0.155214	1	1	1	6.05101e-09	1.17389e+07	0
0.156214	1	1	1	6.22491e-09	1.20409e+07	0
0.157214	1	1	1	6.41774e-09	1.23828e+07	0
0.158214	1	1	1	6.62762e-09	1.27608e+07	0
0.159214	1	1	1	6.85695e-09	1.31799e+07	0
0.160214	1	1	1	7.10058e-09	1.36299e+07	0
0.161214	1	1	1	7.36428e-09	1.41222e+07	0
0.162214	1	1	1	7.63891e-09	1.46389e+07	0
0.163214	1	1	1	7.93397e-09	1.51986e+07	0
0.164214	1	1	1	8.23793e-09	1.57789e+07	0
0.165214	1	1	1	8.56067e-09	1.63989e+07	0
0.166214	1	1	1	8.89094e-09	1.70368e+07	0
0.167214	1	1	1	9.2364e-09	1.77075e+07	0
0.168214	1	1	1	9.58931e-09	1.83958e+07	0
0.169214	1	1	1	9.95318e-09	1.91087e+07	0
0.170214	1	1	1	1.03248e-08	1.98397e+07	0
0.171214	1	1	1	1.07024e-08	2.05855e+07	0
0.172214	1	1	1	1.10886e-08	2.13509e+07	0
0.173214	1	1	1	1.14751e-08	2.21201e+07	0
0.174214	1	1	1	1.18715e-08	2.29112e+07	0
0.175214	1	1	1	1.2262e-08	2.36937e+07	0
0.176214	1	1	1	1.26642e-08	2.45017e+07	0
0.177214	1	1	1	1.30535e-08	2.52873e+07	0
0.178214	1	1	1	1.34536e-08	2.60965e+07	0
0.179214	1	1	1	1.38402e-08	2.68819e+07	0
0.180214	1	1	1	1.42325e-08	2.76807e+07	0
0.181214	1	1	1	1.46128e-08	2.84583e+07	0
0.182214	1	1	1	1.49929e-08	2.92379e+07	0
0.183214	1	1	1	1.53641e-08	3.00021e+07	0
0.184214	1	1	1	1.57278e-08	3.07537e+07	0
0.185214	1	1	1	1.60843e-08	3.14931e+07	0
0.186214	1	1	1	1.64259e-08	3.22051e+07	0
0.187214	1	1	1	1.67638e-08	3.29116e+07	0
0.188214	1	1	1	1.7079e-08	3.35749e+07	0
0.189214	1	1	1	1.73947e-08	3.42408e+07	0
0.190214	1	1	1	1.76796e-08	3.48473e+07	0
0.191214	1	1	1	1.79673e-08	3.54608e+07	0
0.192214	1	1	1	1.82207e-08	3.60078e+07	0
0.193214	1	1	1	1.84735e-08	3.65548e+07	0
0.194214	1	1	1	1.86964e-08	3.70436e+07	0
0.195214	1	1	1	1.89116e-08	3.75181e+07	0
0.196214	1	1	1	1.91018e-08	3.7944e+07	0
0.197214	1	1	1	1.92771e-08	3.83411e+07	0
0.198214	1	1	1	1.94329e-08	3.87003e+07	0
0.199214	1	1	1	1.95666e-08	3.90159e+07	0
0.200214	1	1	1	1.96869e-08	3.93056e+07	0
0.201214	1	1	1	1.97797e-08	3.95409e+07	0
0.202214	1	1	1	1.98662e-08	3.97642e+07	0
0.203214	1	1	1	1.99162e-08	3.99148e+07	0
0.204214	1	1	1	1.99659e-08	4.00653e+07	0
0.205214	1	1	1	1.99724e-08	4.01291e+07	0
0.206214	1	1	1	1.99789e-08	4.01933e+07	0
0.207214	1	1	1	1.99488e-08	4.01838e+07	0
0.208214	1	1	1	1.99125e-08	4.01622e+07	0
0.209214	1	1	1	1.9847e-08	4.00814e+07	0
0.210214	1	1	1	1.97693e-08	3.99759e+07	0
0.211214	1	1	1	1.96698e-08	3.98263e+07	0
0.212214	1	1	1	1.95525e-08	3.96403e+07	0
0.213214	1	1	1	1.9421e-08	3.94254e+07	0
0.214214	1	1	1	1.92665e-08	3.91634e+07	0
0.215214	1	1	1	1.91056e-08	3.88877e+07	0
0.216214	1	1	1	1.89169e-08	3.85551e+07	0
0.217214	1	1	1	1.87292e-08	3.82239e+07	0
0.218214	1	1	1	1.85098e-08	3.78272e+07	0
0.219214	1	1	1	1.82956e-08	3.74403e+07	0
0.220214	1	1	1	1.80545e-08	3.69978e+07	0
0.221214	1	1	1	1.78165e-08	3.65607e+07	0
0.222214	1	1	1	1.7558e-08	3.60801e+07	0
0.223214	1	1	1	1.72984e-08	3.55964e+07	0
0.224214	1	1	1	1.7026e-08	3.50849e+07	0
0.225214	1	1	1	1.67492e-08	3.45628e+07	0
0.226214	1	1	1	1.6467e-08	3.4028e+07	0
0.227214	1	1	1	1.61773e-08	3.34761e+07	0
0.228214	1	1	1	1.58891e-08	3.29257e+07	0
0.229214	1	1	1	1.55912e-08	3.23529e+07	0
0.230214	1	1	1	1.53012e-08	3.1795e+07	0
0.231214	1	1	1	1.49996e-08	3.12104e+07	0
0.232214	1	1	1	1.47115e-08	3.06519e+07	0
0.233214	1	1	1	1.44113e-08	3.00654e+07	0
0.234214	1	1	1	1.41256e-08	2.95071e+07	0
0.235214	1	1	1	1.38346e-08	2.8935e+07	0
0.236214	1	1	1	1.35558e-08	2.83856e+07	0
0.237214	1	1	1	1.32779e-08	2.78353e+07	0
0.238214	1	1	1	1.30106e-08	2.73042e+07	0
0.239214	1	1	1	1.27503e-08	2.67851e+07	0
0.240214	1	1	1	1.24984e-08	2.62803e+07	0
0.241214	1	1	1	1.2258e-08	2.57967e+07	0
0.242214	1	1	1	1.20245e-08	2.53239e+07	0
0.243214	1	1	1	1.18069e-08	2.48818e+07	0
0.244214	1	1	1	1.15948e-08	2.44475e+07	0
0.245214	1	1	1	1.14028e-08	2.40523e+07	0
0.246214	1	1	1	1.1215e-08	2.36621e+07	0
0.247214	1	1	1	1.10488e-08	2.33147e+07	0
0.248214	1	1	1	1.08895e-08	2.29775e+07	0
0.249214	1	1	1	1.07506e-08	2.26805e+07	0
0.250214	1	1	1	1.06221e-08	2.24017e+07	0
0.251214	1	1	1	1.05122e-08	2.21588e+07	0
0.252214	1	1	1	1.04159e-08	2.19412e+07	0
0.253214	1	1	1	1.0336e-08	2.17551e+07	0
0.254214	1	1	1	1.02727e-08	2.16007e+07	0
0.255214	1	1	1	1.02238e-08	2.14732e+07	0
0.256214	1	1	1	1.01939e-08	2.13831e+07	0
0.257214	1	1	1	1.01766e-08	2.13164e+07	0
0.258214	1	1	1	1.01809e-08	2.12928e+07	0
0.259214	1	1	1	1.01945e-08	2.12857e+07	0
0.260214	1	1	1	1.02311e-08	2.13247e+07	0
0.261214	1	1	1	1.02752e-08	2.13767e+07	0
0.262214	1	1	1	1.03412e-08	2.14728e+07	0
0.263214	1	1	1	1.04163e-08	2.15859e+07	0
0.264214	1	1	1	1.05102e-08	2.17365e+07	0
0.265214	1	1	1	1.06149e-08	2.19079e+07	0
0.266214	1	1	1	1.07348e-08	2.21097e+07	0
0.267214	1	1	1	1.08671e-08	2.23361e+07	0
0.268214	1	1	1	1.10107e-08	2.2585e+07	0
0.269214	1	1	1	1.11685e-08	2.28627e+07	0
0.270214	1	1	1	1.13332e-08	2.3154e+07	0
0.271214	1	1	1	1.15142e-08	2.34786e+07	0
0.272214	1	1	1	1.16973e-08	2.38072e+07	0
0.273214	1	1	1	1.18988e-08	2.4174e+07	0
0.274214	1	1	1	1.20972e-08	2.45344e+07	0
0.275214	1	1	1	1.23136e-08	2.49323e+07	0
0.276214	1	1	1	1.25285e-08	2.53275e+07	0
0.277214	1	1	1	1.27571e-08	2.57516e+07	0
0.278214	1	1	1	1.29847e-08	2.61745e+07	0
0.279214	1	1	1	1.32209e-08	2.6616e+07	0
0.280214	1	1	1	1.34582e-08	2.70608e+07	0
0.281214	1	1	1	1.36985e-08	2.75131e+07	0
0.282214	1	1	1	1.39425e-08	2.79742e+07	0
0.283214	1	1	1	1.41835e-08	2.84309e+07	0
0.284214	1	1	1	1.44313e-08	2.89028e+07	0
0.285214	1	1	1	1.46697e-08	2.93577e+07	0
0.286214	1	1	1	1.49184e-08	2.98351e+07	0
0.287214	1	1	1	1.51512e-08	3.02824e+07	0
0.288214	1	1	1	1.53961e-08	3.07561e+07	0
0.289214	1	1	1	1.56225e-08	3.11948e+07	0
0.290214	1	1	1	1.58581e-08	3.1654e+07	0
0.291214	1	1	1	1.60788e-08	3.20856e+07	0
0.292214	1	1	1	1.63027e-08	3.25258e+07	0
0.293214	1	1	1	1.65157e-08	3.29466e+07	0
0.294214	1	1	1	1.67267e-08	3.33657e+07	0
0.295214	1	1	1	1.69325e-08	3.37768e+07	0
0.296214	1	1	1	1.71289e-08	3.41718e+07	0
0.297214	1	1	1	1.73239e-08	3.45664e+07	0
0.298214	1	1	1	1.75032e-08	3.49321e+07	0
0.299214	1	1	1	1.76863e-08	3.53079e+07	0
0.300214	1	1	1	1.78473e-08	3.5642e+07	0
0.301214	1	1	1	1.80176e-08	3.59974e+07	0
0.302214	1	1	1	1.81596e-08	3.62986e+07	0
0.303214	1	1	1	1.83107e-08	3.66209e+07	0
0.304214	1	1	1	1.84392e-08	3.69002e+07	0
0.305214	1	1	1	1.8571e-08	3.7189e+07	0
0.306214	1	1	1	1.86861e-08	3.74467e+07	0
0.307214	1	1	1	1.87989e-08	3.77025e+07	0
0.308214	1	1	1	1.89011e-08	3.79396e+07	0
0.309214	1	1	1	1.89955e-08	3.81634e+07	0
0.310214	1	1	1	1.90856e-08	3.83814e+07	0
0.311214	1	1	1	1.91626e-08	3.85752e+07	0
0.312214	1	1	1	1.92417e-08	3.87761e+07	0
0.313214	1	1	1	1.93042e-08	3.89457e+07	0
0.314214	1	1	1	1.93755e-08	3.9136e+07	0
0.315214	1	1	1	1.94237e-08	3.92814e+07	0
0.316214	1	1	1	1.94835e-08	3.94529e+07	0
0.317214	1	1	1	1.95218e-08	3.9583e+07	0
0.318214	1	1	1	1.95692e-08	3.97337e+07	0
0.319214	1	1	1	1.9602e-08	3.98565e+07	0
0.320214	1	1	1	1.9639e-08	3.99901e+07	0
0.321214	1	1	1	1.96679e-08	4.01091e+07	0
0.322214	1	1	1	1.96965e-08	4.02292e+07	0
0.323214	1	1	1	1.97237e-08	4.0348e+07	0
0.324214	1	1	1	1.97461e-08	4.04586e+07	0
0.325214	1	1	1	1.97735e-08	4.05809e+07	0
0.326214	1	1	1	1.97919e-08	4.0686e+07	0
0.327214	1	1	1	1.98216e-08	4.08156e+07	0
0.328214	1	1	1	1.98382e-08	4.09192e+07	0
0.329214	1	1	1	1.98714e-08	4.10579e+07	0
0.330214	1	1	1	1.98892e-08	4.11654e+07	0
0.331214	1	1	1	1.99238e-08	4.13084e+07	0
0.332214	1	1	1	1.99509e-08	4.14367e+07	0
0.333214	1	1	1	1.99901e-08	4.15903e+07	0
0.334214	1	1	1	2.00261e-08	4.17372e+07	0
0.335214	1	1	1	2.00698e-08	4.19001e+07	0
0.336214	1	1	1	2.01159e-08	4.20678e+07	0
0.337214	1	1	1	2.01652e-08	4.22418e+07	0
0.338214	1	1	1	2.02224e-08	4.24319e+07	0
0.339214	1	1	1	2.02784e-08	4.26184e+07	0
0.340214	1	1	1	2.03476e-08	4.28321e+07	0
0.341214	1	1	1	2.0411e-08	4.3032e+07	0
0.342214	1	1	1	2.04927e-08	4.32699e+07	0
0.343214	1	1	1	2.05638e-08	4.34834e+07	0
0.344214	1	1	1	2.06548e-08	4.37378e+07	0
0.345214	1	1	1	2.07373e-08	4.39722e+07	0
0.346214	1	1	1	2.0836e-08	4.42397e+07	0
0.347214	1	1	1	2.0931e-08	4.4497e+07	0
0.348214	1	1	1	2.10371e-08	4.4776e+07	0
0.349214	1	1	1	2.11441e-08	4.50548e+07	0
0.350214	1	1	1	2.12577e-08	4.53459e+07	0
0.351214	1	1	1	2.13781e-08	4.56491e+07	0
0.352214	1	1	1	2.14981e-08	4.59491e+07	0
0.353214	1	1	1	2.16283e-08	4.62688e+07	0
0.354214	1	1	1	2.17518e-08	4.65713e+07	0
0.355214	1	1	1	2.18901e-08	4.69036e+07	0
0.356214	1	1	1	2.20149e-08	4.72039e+07	0
0.357214	1	1	1	2.21578e-08	4.7541e+07	0
0.358214	1	1	1	2.22833e-08	4.78377e+07	0
0.359214	1	1	1	2.24243e-08	4.81658e+07	0
0.360214	1	1	1	2.2552e-08	4.84625e+07	0
0.361214	1	1	1	2.26885e-08	4.87758e+07	0
0.362214	1	1	1	2.2816e-08	4.90675e+07	0
0.363214	1	1	1	2.2945e-08	4.93602e+07	0
0.364214	1	1	1	2.30698e-08	4.96417e+07	0
0.365214	1	1	1	2.31884e-08	4.99074e+07	0
0.366214	1	1	1	2.33079e-08	5.01733e+07	0
0.367214	1	1	1	2.3413e-08	5.04062e+07	0
0.368214	1	1	1	2.35245e-08	5.06511e+07	0
0.369214	1	1	1	2.36153e-08	5.08496e+07	0
0.370214	1	1	1	2.37186e-08	5.10739e+07	0
0.371214	1	1	1	2.37902e-08	5.12279e+07	0
0.372214	1	1	1	2.38738e-08	5.14068e+07	0
0.373214	1	1	1	2.39291e-08	5.15231e+07	0
0.374214	1	1	1	2.39891e-08	5.16486e+07	0
0.375214	1	1	1	2.40263e-08	5.17239e+07	0
0.376214	1	1	1	2.40599e-08	5.17905e+07	0
0.377214	1	1	1	2.40769e-08	5.18204e+07	0
0.378214	1	1	1	2.40815e-08	5.18232e+07	0
0.379214	1	1	1	2.4076e-08	5.18038e+07	0
0.380214	1	1	1	2.40495e-08	5.17387e+07	0
0.381214	1	1	1	2.402e-08	5.16668e+07	0
0.382214	1	1	1	2.39606e-08	5.15307e+07	0
0.383214	1	1	1	2.39057e-08	5.1404e+07	0
0.384214	1	1	1	2.38123e-08	5.11948e+07	0
0.385214	1	1	1	2.37274e-08	5.10039e+07	0
0.386214	1	1	1	2.3603e-08	5.07285e+07	0
0.387214	1	1	1	2.34838e-08	5.04647e+07	0
0.388214	1	1	1	2.33356e-08	5.01393e+07	0
0.389214	1	1	1	2.31841e-08	4.98071e+07	0
0.390214	1	1	1	2.30091e-08	4.94253e+07	0
0.391214	1	1	1	2.28228e-08	4.90202e+07	0
0.392214	1	1	1	2.26215e-08	4.85836e+07	0
0.393214	1	1	1	2.24015e-08	4.81078e+07	0
0.394214	1	1	1	2.2175e-08	4.76188e+07	0
0.395214	1	1	1	2.19227e-08	4.70758e+07	0
0.396214	1	1	1	2.16725e-08	4.65382e+07	0
0.397214	1	1	1	2.13901e-08	4.59329e+07	0
0.398214	1	1	1	2.11182e-08	4.53509e+07	0
0.399214	1	1	1	2.08086e-08	4.46898e+07	0
0.400214	1	1	1	2.05104e-08	4.40539e+07	0
0.401214	1	1	1	2.01843e-08	4.33597e+07	0
0.402214	1	1	1	1.98634e-08	4.26776e+07	0
0.403214	1	1	1	1.95243e-08	4.19577e+07	0
0.404214	1	1	1	1.91848e-08	4.12384e+07	0
0.405214	1	1	1	1.88364e-08	4.05011e+07	0
0.406214	1	1	1	1.84843e-08	3.9757e+07	0
0.407214	1	1	1	1.81333e-08	3.90163e+07	0
0.408214	1	1	1	1.77731e-08	3.82569e+07	0
0.409214	1	1	1	1.74214e-08	3.75167e+07	0
0.410214	1	1	1	1.7057e-08	3.67503e+07	0
0.411214	1	1	1	1.67092e-08	3.60201e+07	0
0.412214	1	1	1	1.63459e-08	3.52577e+07	0
0.413214	1	1	1	1.60033e-08	3.45402e+07	0
0.414214	1	1	1	1.56499e-08	3.38004e+07	0
0.415214	1	1	1	1.53159e-08	3.31022e+07	0
0.416214	1	1	1	1.49798e-08	3.24001e+07	0
0.417214	1	1	1	1.46598e-08	3.17328e+07	0
0.418214	1	1	1	1.4346e-08	3.10788e+07	0
0.419214	1	1	1	1.40459e-08	3.04539e+07	0
0.420214	1	1	1	1.37593e-08	2.98581e+07	0
0.421214	1	1	1	1.34845e-08	2.92871e+07	0
0.422214	1	1	1	1.323e-08	2.87594e+07	0
0.423214	1	1	1	1.29858e-08	2.8253e+07	0
0.424214	1	1	1	1.27681e-08	2.78028e+07	0
0.425214	1	1	1	1.25609e-08	2.7374e+07	0
0.426214	1	1	1	1.2385e-08	2.70116e+07	0
0.427214	1	1	1	1.22187e-08	2.66684e+07	0
0.428214	1	1	1	1.20844e-08	2.63926e+07	0
0.429214	1	1	1	1.19657e-08	2.61485e+07	0
0.430214	1	1	1	1.18769e-08	2.59672e+07	0
0.431214	1	1	1	1.1809e-08	2.58286e+07	0
0.432214	1	1	1	1.17691e-08	2.57484e+07	0
0.433214	1	1	1	1.17548e-08	2.57207e+07	0
0.434214	1	1	1	1.17668e-08	2.57472e+07	0
0.435214	1	1	1	1.18082e-08	2.58347e+07	0
0.436214	1	1	1	1.18743e-08	2.59721e+07	0
0.437214	1	1	1	1.19734e-08	2.61781e+07	0
0.438214	1	1	1	1.20951e-08	2.64292e+07	0
0.439214	1	1	1	1.22529e-08	2.67558e+07	0
0.440214	1	1	1	1.24311e-08	2.7122e+07	0
0.441214	1	1	1	1.26463e-08	2.75654e+07	0
0.442214	1	1	1	1.28832e-08	2.80512e+07	0
0.443214	1	1	1	1.31552e-08	2.86097e+07	0
0.444214	1	1	1	1.34521e-08	2.92179e+07	0
0.445214	1	1	1	1.37805e-08	2.98906e+07	0
0.446214	1	1	1	1.41348e-08	3.06151e+07	0
0.447214	1	1	1	1.45168e-08	3.13956e+07	0
0.448214	1	1	1	1.49265e-08	3.22318e+07	0
0.449214	1	1	1	1.53594e-08	3.3114e+07	0
0.450214	1	1	1	1.58217e-08	3.40562e+07	0
0.451214	1	1	1	1.63021e-08	3.50326e+07	0
0.452214	1	1	1	1.68139e-08	3.60735e+07	0
0.453214	1	1	1	1.73374e-08	3.71351e+07	0
0.454214	1	1	1	1.78934e-08	3.82635e+07	0
0.455214	1	1	1	1.84567e-08	3.94029e+07	0
0.456214	1	1	1	1.90493e-08	4.06024e+07	0
0.457214	1	1	1	1.96498e-08	4.18149e+07	0
0.458214	1	1	1	2.02733e-08	4.30736e+07	0
0.459214	1	1	1	2.09059e-08	4.4348e+07	0
0.460214	1	1	1	2.1554e-08	4.56526e+07	0
0.461214	1	1	1	2.22129e-08	4.6977e+07	0
0.462214	1	1	1	2.28803e-08	4.83169e+07	0
0.463214	1	1	1	2.35618e-08	4.96841e+07	0
0.464214	1	1	1	2.4241e-08	5.10434e+07	0
0.465214	1	1	1	2.49361e-08	5.24342e+07	0
0.466214	1	1	1	2.56182e-08	5.37947e+07	0
0.467214	1	1	1	2.632e-08	5.51949e+07	0
0.468214	1	1	1	2.69972e-08	5.65401e+07	0
0.469214	1	1	1	2.7692e-08	5.79209e+07	0
0.470214	1	1	1	2.83628e-08	5.92487e+07	0
0.471214	1	1	1	2.90421e-08	6.05926e+07	0
0.472214	1	1	1	2.97003e-08	6.189e+07	0
0.473214	1	1	1	3.03561e-08	6.31808e+07	0
0.474214	1	1	1	3.0995e-08	6.4434e+07	0
0.475214	1	1	1	3.16196e-08	6.56561e+07	0
0.476214	1	1	1	3.22324e-08	6.68518e+07	0
